 ID,STORE_ID,STOTE_TYPE,LOCATION_TYPE,HOLIDAY,DISCOUNT,DISCOUNT2,ORDER1,SALES
T1007990,127,S4,L2,R2,1,No,90,59738.85
T1007991,134,S1,L4,R1,1,No,37,25292.58
T1007992,28,S3,L2,R3,1,No,63,48969.36
T1007993,271,S1,L3,R2,1,No,52,33808.38
T1007994,42,S1,L4,R3,1,No,45,30037.02
T1007995,297,S2,L3,R4,1,No,37,28547.4
T1007996,303,S4,L2,R1,1,No,106,62266.05
T1007997,234,S2,L4,R2,1,No,28,21983.94
T1007998,276,S1,L1,R2,1,No,47,33859.74
T1007999,255,S3,L2,R4,1,No,68,53388
T1008000,20,S1,L1,R1,1,No,37,30549.06
T1008001,275,S4,L1,R1,1,No,66,38851.41
T1008002,182,S3,L1,R1,1,No,41,26784
T1008003,99,S1,L1,R3,1,No,60,40677.12
T1008004,194,S1,L1,R2,1,No,58,40962.24
T1008005,304,S1,L1,R4,1,No,53,37230
T1008006,23,S1,L1,R4,1,No,48,36879
T1008007,231,S4,L2,R3,1,No,83,54636.12
T1008008,12,S1,L3,R2,1,No,46,29979.18
T1008009,357,S4,L1,R1,1,No,109,66027
T1008010,188,S3,L2,R1,1,No,71,63831.24
T1008011,54,S1,L2,R3,1,No,45,37917.18
T1008012,187,S1,L1,R1,1,No,37,26287.47
T1008013,43,S1,L1,R2,1,No,43,30056.1
T1008014,358,S3,L1,R1,1,No,59,40898.34
T1008015,74,S3,L1,R2,1,No,72,48791.97
T1008016,60,S1,L5,R2,1,No,50,31329
T1008017,259,S4,L1,R1,1,No,64,37488.9
T1008018,362,S1,L3,R3,1,No,50,32731.74
T1008019,186,S2,L5,R2,1,No,29,22503.69
T1008020,129,S3,L1,R1,1,No,53,34383
T1008021,299,S1,L1,R3,1,No,43,35868
T1008022,49,S4,L1,R2,1,No,89,53836.62
T1008023,253,S4,L2,R1,1,No,79,51111.9
T1008024,226,S2,L5,R4,1,No,31,21838.08
T1008025,295,S1,L1,R1,1,No,45,36005.31
T1008026,256,S1,L2,R4,1,No,51,42090
T1008027,272,S2,L4,R2,1,No,41,28849.74
T1008028,178,S3,L2,R3,1,No,60,43509.06
T1008029,336,S4,L2,R1,1,No,96,60722.97
T1008030,300,S2,L5,R2,1,No,52,31908
T1008031,303,S4,L2,R1,0,No,92,45693
T1008032,108,S1,L1,R4,0,No,64,40815
T1008033,188,S3,L2,R1,0,No,65,46482
T1008034,219,S4,L2,R1,0,No,132,62757
T1008035,326,S3,L1,R1,0,No,61,35892
T1008036,8,S4,L2,R2,0,No,97,56532
T1008037,166,S1,L1,R2,0,No,44,26244
T1008038,204,S4,L1,R3,0,No,77,41223
T1008039,212,S4,L2,R3,0,No,95,52257
T1008040,65,S1,L2,R2,0,No,78,57126
T1008041,187,S1,L1,R1,0,No,38,22056
T1008042,20,S1,L1,R1,0,No,39,28797
T1008043,313,S1,L3,R1,0,No,43,23034
T1008044,265,S2,L4,R2,0,No,45,28293
T1008045,243,S4,L2,R2,0,No,77,51282
T1008046,120,S3,L2,R2,0,No,46,32184
T1008047,262,S1,L1,R1,0,No,60,38217
T1008048,182,S3,L1,R1,0,No,54,29262
T1008049,239,S3,L1,R3,0,No,69,41208
T1008050,322,S2,L3,R4,0,No,38,23826
T1008051,145,S1,L3,R1,0,No,57,29799
T1008052,297,S2,L3,R4,0,No,36,21609
T1008053,132,S1,L1,R3,0,No,71,44598
T1008054,164,S1,L1,R3,0,No,47,30834
T1008055,183,S1,L3,R1,0,No,69,36555
T1008056,92,S1,L4,R2,0,No,51,26082
T1008057,153,S4,L2,R1,0,No,137,72471
T1008058,289,S2,L5,R2,0,No,29,16968
T1008059,146,S4,L2,R1,0,No,150,75231
T1008060,127,S4,L2,R2,0,No,107,62592
T1008061,51,S1,L1,R2,0,No,51,31926
T1008062,36,S1,L3,R4,0,No,55,32070
T1008063,274,S4,L2,R4,0,No,73,44766
T1008064,247,S1,L1,R3,0,No,50,31380
T1008065,115,S4,L2,R1,0,No,127,65001
T1008066,13,S3,L3,R1,0,No,56,28302
T1008067,165,S1,L1,R2,0,No,58,33066
T1008068,156,S1,L1,R3,0,No,61,37485
T1008069,280,S4,L2,R2,0,No,115,59202
T1008070,28,S3,L2,R3,0,No,74,47757
T1008071,336,S4,L2,R1,0,No,108,56772
T1008072,22,S1,L1,R4,0,No,59,43836
T1008073,314,S1,L1,R2,0,No,66,37605
T1008074,334,S3,L2,R2,0,No,59,36225
T1008075,271,S1,L3,R2,0,No,64,34092
T1008076,192,S1,L1,R3,0,No,64,40494
T1008077,46,S2,L1,R2,0,No,37,24723
T1008078,346,S4,L1,R1,0,No,104,53424
T1008079,205,S1,L1,R2,0,No,63,38694
T1008080,290,S1,L1,R3,0,No,59,37905
T1008081,19,S1,L1,R3,0,No,49,37131
T1008082,11,S4,L2,R1,0,No,114,65283
T1008083,327,S4,L1,R3,0,No,89,47442
T1008084,351,S1,L4,R3,0,No,48,27087
T1008085,341,S1,L1,R2,0,No,65,35931
T1008086,202,S4,L2,R2,0,No,86,51774
T1008087,71,S2,L5,R1,0,No,27,16143
T1008088,154,S1,L3,R2,0,No,64,33558
T1008089,44,S1,L3,R2,0,No,63,30240
T1008090,40,S1,L1,R4,0,No,54,37611
T1008091,364,S2,L3,R2,0,No,44,24747
T1008092,291,S1,L3,R1,0,No,55,28575
T1008093,16,S1,L3,R1,0,No,61,32877
T1008094,169,S1,L2,R4,0,No,60,38805
T1008095,238,S1,L1,R2,0,No,43,28866
T1008096,26,S1,L1,R3,0,No,57,36036
T1008097,143,S3,L2,R3,0,No,72,51165
T1008098,126,S4,L2,R2,0,No,140,85869
T1008099,261,S4,L2,R1,0,No,72,40860
T1008100,48,S1,L1,R2,0,No,50,33240
T1008101,355,S2,L4,R2,0,No,38,26061
T1008102,106,S1,L1,R4,0,No,52,30501
T1008103,231,S4,L2,R3,0,No,102,55221
T1008104,193,S2,L3,R4,0,No,38,24573
T1008105,3,S4,L2,R1,0,No,115,56055
T1008106,17,S1,L1,R2,0,No,62,32292
T1008107,133,S1,L1,R4,0,No,54,31947
T1008108,345,S1,L1,R3,0,No,47,34413
T1008109,249,S1,L3,R2,0,No,63,33240
T1008110,61,S1,L1,R3,0,No,62,34824
T1008111,321,S3,L1,R2,0,No,70,39576
T1008112,63,S1,L1,R2,0,No,69,43239
T1008113,107,S1,L3,R3,0,No,58,34140
T1008114,233,S1,L3,R3,0,No,50,31056
T1008115,68,S1,L2,R4,0,No,60,39360
T1008116,58,S1,L1,R1,0,No,49,30585
T1008117,206,S1,L1,R1,0,No,59,39975
T1008118,155,S3,L1,R2,0,No,61,37011
T1008119,129,S3,L1,R1,0,No,66,35919
T1008120,248,S1,L1,R2,0,No,44,29196
T1008121,167,S1,L1,R2,0,No,53,29553
T1008122,89,S1,L4,R1,0,No,55,29385
T1008123,98,S2,L5,R2,0,No,28,18963
T1008124,83,S2,L5,R1,0,No,24,15573
T1008125,9,S1,L1,R1,0,No,40,24993
T1008126,77,S2,L5,R3,0,No,32,19914
T1008127,23,S1,L1,R4,0,No,48,31689
T1008128,350,S1,L3,R2,0,No,47,26520
T1008129,229,S1,L1,R2,0,No,58,31608
T1008130,220,S2,L4,R3,0,No,39,25572
T1008131,114,S3,L1,R4,0,No,66,41949
T1008132,21,S3,L2,R4,0,No,53,34116
T1008133,213,S1,L1,R2,0,No,60,35178
T1008134,284,S4,L2,R3,0,No,67,43257
T1008135,312,S4,L2,R1,0,No,164,85116
T1008136,95,S3,L1,R1,0,No,76,39462
T1008137,203,S2,L4,R2,0,No,43,24756
T1008138,258,S2,L4,R4,0,No,34,21813
T1008139,168,S2,L3,R3,0,No,45,28554
T1008140,144,S1,L3,R3,0,No,63,35697
T1008141,320,S2,L3,R2,0,No,42,25302
T1008142,119,S1,L1,R3,0,No,53,31137
T1008143,325,S3,L1,R2,0,No,62,38382
T1008144,97,S4,L1,R1,0,No,91,48441
T1008145,337,S4,L2,R1,0,No,141,70290
T1008146,363,S1,L1,R2,0,No,56,29451
T1008147,335,S1,L1,R3,0,No,51,30891
T1008148,216,S2,L5,R1,0,No,37,20514
T1008149,159,S2,L1,R3,0,No,49,34887
T1008150,344,S1,L5,R1,0,No,59,27873
T1008151,185,S1,L1,R3,0,No,54,37086
T1008152,150,S4,L2,R1,0,No,116,62745
T1008153,210,S1,L5,R1,0,No,42,22383
T1008154,79,S2,L5,R4,0,No,36,22008
T1008155,111,S1,L1,R2,0,No,59,37032
T1008156,152,S2,L1,R1,0,No,42,30180
T1008157,298,S4,L1,R1,0,No,117,54390
T1008158,323,S1,L4,R1,0,No,57,30339
T1008159,241,S1,L1,R4,0,No,63,40773
T1008160,18,S4,L1,R1,0,No,96,50634
T1008161,208,S3,L1,R1,0,No,58,29133
T1008162,357,S4,L1,R1,0,No,107,54621
T1008163,52,S1,L1,R3,0,No,54,33492
T1008164,190,S3,L3,R1,0,No,74,38175
T1008165,287,S1,L4,R1,0,No,61,31617
T1008166,43,S1,L1,R2,0,No,48,30234
T1008167,131,S4,L2,R1,0,No,116,59256
T1008168,160,S4,L2,R1,0,No,149,74214
T1008169,117,S1,L1,R3,0,No,50,34026
T1008170,113,S2,L3,R3,0,No,40,27723
T1008171,81,S3,L2,R1,0,No,65,40854
T1008172,282,S1,L2,R2,0,No,64,46317
T1008173,267,S4,L2,R1,0,No,65,37608
T1008174,54,S1,L2,R3,0,No,50,34596
T1008175,90,S1,L1,R3,0,No,61,34404
T1008176,299,S1,L1,R3,0,No,48,32916
T1008177,130,S1,L1,R3,0,No,58,34773
T1008178,242,S4,L1,R1,0,No,94,48204
T1008179,318,S1,L3,R2,0,No,58,32724
T1008180,244,S2,L5,R4,0,No,44,24156
T1008181,215,S3,L2,R1,0,No,62,41187
T1008182,91,S3,L1,R1,0,No,71,42051
T1008183,189,S2,L3,R3,0,No,37,25023
T1008184,266,S1,L1,R4,0,No,46,28701
T1008185,116,S2,L3,R3,0,No,39,26055
T1008186,209,S1,L1,R1,0,No,45,27726
T1008187,128,S1,L2,R2,0,No,54,35787
T1008188,301,S1,L3,R2,0,No,56,31971
T1008189,38,S1,L3,R2,0,No,47,29913
T1008190,286,S4,L2,R4,0,Yes,99,59553
T1008191,186,S2,L5,R2,0,No,30,19365
T1008192,158,S4,L2,R2,0,No,112,56205
T1008193,151,S1,L3,R2,0,No,49,28566
T1008194,112,S1,L1,R3,0,No,51,31731
T1008195,272,S2,L4,R2,0,No,47,27285
T1008196,32,S1,L1,R2,0,No,56,36930
T1008197,96,S3,L1,R3,0,No,80,45039
T1008198,47,S4,L2,R2,0,No,97,53451
T1008199,27,S1,L3,R3,0,No,41,25110
T1008200,264,S3,L1,R3,0,No,61,36141
T1008201,232,S1,L1,R4,0,No,46,28305
T1008202,347,S1,L1,R1,0,No,50,29883
T1008203,317,S3,L1,R1,0,No,69,36213
T1008204,50,S3,L2,R4,0,No,63,40203
T1008205,207,S1,L1,R3,0,No,52,34860
T1008206,72,S1,L2,R3,0,No,53,37176
T1008207,25,S1,L3,R1,0,No,59,31665
T1008208,365,S2,L1,R2,0,No,41,25278
T1008209,319,S3,L1,R2,0,No,70,42162
T1008210,240,S3,L2,R3,0,No,73,45693
T1008211,281,S1,L4,R1,0,No,65,32499
T1008212,34,S1,L3,R1,0,No,56,30189
T1008213,87,S4,L2,R3,0,No,86,58407
T1008214,14,S3,L2,R4,0,No,78,56142
T1008215,211,S4,L2,R1,0,No,105,56400
T1008216,39,S4,L1,R1,0,No,114,58878
T1008217,10,S4,L2,R3,0,No,81,52791
T1008218,300,S2,L5,R2,0,No,60,32460
T1008219,80,S1,L1,R1,0,No,47,27306
T1008220,109,S1,L1,R1,0,No,59,33696
T1008221,191,S3,L1,R1,0,No,71,36951
T1008222,147,S4,L2,R4,0,No,97,50757
T1008223,218,S1,L3,R2,0,No,57,31314
T1008224,163,S1,L2,R3,0,No,61,40635
T1008225,246,S3,L1,R3,0,No,67,41172
T1008226,342,S4,L1,R1,0,No,77,39237
T1008227,230,S2,L4,R4,0,No,31,19971
T1008228,78,S1,L1,R4,0,No,40,24324
T1008229,302,S1,L4,R2,0,No,52,27705
T1008230,315,S4,L2,R1,0,No,105,54141
T1008231,263,S1,L5,R1,0,No,59,28593
T1008232,256,S1,L2,R4,0,No,57,41751
T1008233,349,S1,L1,R4,0,No,67,41538
T1008234,31,S1,L5,R2,0,No,46,24441
T1008235,285,S1,L3,R3,0,No,39,23631
T1008236,118,S2,L1,R4,0,No,44,31305
T1008237,162,S4,L1,R2,0,No,82,46623
T1008238,5,S1,L1,R3,0,No,65,35823
T1008239,149,S2,L3,R2,0,No,42,24531
T1008240,245,S4,L1,R2,0,No,87,49290
T1008241,86,S1,L1,R4,0,No,48,30621
T1008242,157,S4,L2,R1,0,No,102,54117
T1008243,217,S4,L1,R1,0,No,67,36807
T1008244,356,S3,L3,R1,0,No,67,33681
T1008245,67,S2,L5,R1,0,No,33,18237
T1008246,60,S1,L5,R2,0,No,57,29091
T1008247,161,S1,L1,R3,0,No,40,28587
T1008248,324,S1,L2,R3,0,No,62,43776
T1008249,66,S3,L3,R3,0,No,78,40554
T1008250,110,S2,L3,R3,0,No,42,28971
T1008251,283,S4,L1,R1,0,No,78,37614
T1008252,82,S4,L2,R1,0,No,110,57060
T1008253,343,S1,L1,R2,0,No,55,37413
T1008254,57,S4,L1,R1,0,No,82,40587
T1008255,362,S1,L3,R3,0,No,60,32925
T1008256,148,S1,L1,R2,0,No,49,32322
T1008257,316,S4,L2,R1,0,No,72,43827
T1008258,348,S3,L1,R1,0,No,85,47067
T1008259,12,S1,L3,R2,0,No,52,28287
T1008260,288,S3,L2,R3,0,No,82,53358
T1008261,64,S3,L1,R2,0,No,77,44517
T1008262,184,S1,L2,R2,0,No,52,36300
T1008263,214,S1,L1,R4,0,No,49,34920
T1008264,37,S1,L3,R3,0,No,45,30483
T1008265,257,S1,L3,R1,0,No,48,25416
T1008266,273,S2,L3,R4,0,No,40,29181
T1008267,359,S2,L3,R2,0,No,39,26586
T1008268,255,S3,L2,R4,0,No,70,46041
T1008269,53,S3,L1,R2,0,No,70,40518
T1008270,171,S4,L2,R3,0,No,84,51699
T1008271,277,S1,L3,R1,0,No,60,28743
T1008272,75,S3,L2,R3,0,No,67,44580
T1008273,141,S1,L1,R2,0,No,49,32241
T1008274,352,S4,L1,R1,0,No,64,33768
T1008275,15,S4,L2,R1,0,No,117,64503
T1008276,42,S1,L4,R3,0,No,47,27345
T1008277,69,S1,L1,R4,0,No,52,33606
T1008278,222,S4,L2,R2,0,No,105,56232
T1008279,2,S3,L1,R3,0,No,73,42228
T1008280,269,S1,L4,R1,0,No,54,30267
T1008281,268,S1,L2,R1,0,No,55,37590
T1008282,35,S1,L1,R2,0,No,68,39090
T1008283,174,S1,L1,R4,0,No,51,32436
T1008284,309,S1,L5,R1,0,No,69,31764
T1008285,234,S2,L4,R2,0,No,28,17604
T1008286,227,S4,L2,R1,0,No,81,47991
T1008287,99,S1,L1,R3,0,No,71,39879
T1008288,103,S1,L3,R3,0,No,55,31398
T1008289,55,S1,L1,R2,0,No,63,37032
T1008290,275,S4,L1,R1,0,No,73,37359
T1008291,121,S1,L1,R4,0,No,58,40101
T1008292,306,S1,L3,R2,0,No,44,26571
T1008293,123,S4,L2,R3,0,No,67,45243
T1008294,76,S2,L3,R3,0,No,34,22530
T1008295,307,S1,L5,R2,0,No,51,27333
T1008296,7,S3,L1,R3,0,No,71,41172
T1008297,181,S3,L1,R3,0,No,84,44604
T1008298,84,S1,L1,R3,0,No,58,35049
T1008299,226,S2,L5,R4,0,No,32,19347
T1008300,228,S1,L1,R1,0,No,44,26493
T1008301,250,S2,L3,R4,0,No,35,21396
T1008302,137,S4,L1,R1,0,No,69,37770
T1008303,353,S1,L3,R3,0,No,46,27795
T1008304,237,S2,L3,R3,0,No,31,23346
T1008305,304,S1,L1,R4,0,No,53,30951
T1008306,224,S1,L2,R2,0,No,53,34497
T1008307,135,S1,L1,R4,0,No,52,35874
T1008308,200,S2,L1,R2,0,No,32,23223
T1008309,100,S1,L1,R2,0,No,56,33957
T1008310,101,S1,L4,R3,0,No,51,30357
T1008311,4,S1,L1,R2,0,No,65,36798
T1008312,33,S4,L2,R4,0,No,81,49476
T1008313,140,S4,L1,R1,0,No,65,36261
T1008314,104,S1,L1,R2,0,No,53,30570
T1008315,251,S2,L3,R1,0,No,39,25533
T1008316,296,S1,L1,R1,0,No,55,32139
T1008317,260,S1,L1,R4,0,No,50,30912
T1008318,361,S1,L3,R1,0,No,53,30756
T1008319,94,S4,L2,R2,0,No,75,43890
T1008320,30,S1,L2,R2,0,No,61,40368
T1008321,295,S1,L1,R1,0,No,50,32451
T1008322,177,S2,L1,R4,0,No,42,30450
T1008323,173,S4,L2,R1,0,No,111,66054
T1008324,125,S4,L2,R1,0,No,102,53721
T1008325,278,S4,L1,R4,0,No,93,50166
T1008326,358,S3,L1,R1,0,No,67,39432
T1008327,180,S1,L3,R2,0,No,43,26457
T1008328,235,S1,L1,R3,0,No,39,25572
T1008329,45,S3,L1,R1,0,No,70,38004
T1008330,308,S4,L2,R3,0,No,81,48663
T1008331,223,S2,L5,R2,0,No,34,18423
T1008332,333,S1,L1,R3,0,No,45,30603
T1008333,329,S4,L2,R3,0,No,73,45882
T1008334,259,S4,L1,R1,0,No,65,33102
T1008335,293,S2,L4,R2,0,No,32,19650
T1008336,276,S1,L1,R2,0,No,55,32802
T1008337,6,S4,L1,R1,0,No,76,39318
T1008338,1,S1,L3,R1,0,No,52,28086
T1008339,139,S4,L2,R2,0,No,104,64101
T1008340,199,S1,L1,R4,0,No,48,31695
T1008341,270,S1,L1,R2,0,No,47,28446
T1008342,41,S1,L1,R2,0,No,66,39744
T1008343,311,S4,L2,R2,0,No,107,57690
T1008344,134,S1,L4,R1,0,No,42,24375
T1008345,360,S2,L1,R1,0,No,41,27795
T1008346,292,S1,L1,R1,0,No,45,28974
T1008347,172,S1,L1,R1,0,No,64,35052
T1008348,332,S2,L5,R1,0,No,43,24909
T1008349,198,S4,L2,R3,0,No,86,48540
T1008350,236,S1,L1,R3,0,No,56,33990
T1008351,29,S1,L4,R2,0,No,44,23757
T1008352,122,S1,L1,R2,0,No,48,32445
T1008353,225,S1,L1,R1,0,No,54,31335
T1008354,105,S4,L2,R1,0,No,77,45660
T1008355,331,S1,L1,R4,0,No,49,30423
T1008356,85,S4,L2,R1,0,No,106,55974
T1008357,73,S3,L2,R4,0,No,62,43902
T1008358,175,S4,L2,R1,0,No,181,94002
T1008359,294,S4,L2,R2,0,No,115,62808
T1008360,194,S1,L1,R2,0,No,61,36354
T1008361,88,S2,L5,R2,0,No,38,23418
T1008362,305,S4,L1,R1,0,No,88,47379
T1008363,62,S2,L5,R1,0,No,39,21939
T1008364,279,S2,L3,R2,0,No,46,29436
T1008365,102,S4,L2,R1,0,No,94,56184
T1008366,138,S1,L1,R1,0,No,58,32268
T1008367,136,S2,L5,R4,0,No,32,22506
T1008368,338,S4,L2,R1,0,No,91,54324
T1008369,252,S3,L2,R1,0,No,73,46359
T1008370,124,S3,L2,R3,0,No,74,48357
T1008371,142,S2,L1,R3,0,No,40,26295
T1008372,49,S4,L1,R2,0,No,100,52308
T1008373,310,S2,L5,R1,0,No,44,24477
T1008374,24,S1,L1,R2,0,No,57,34044
T1008375,328,S1,L3,R1,0,No,47,27756
T1008376,253,S4,L2,R1,0,No,87,46734
T1008377,340,S4,L2,R3,0,No,79,48753
T1008378,170,S1,L1,R2,0,No,38,24339
T1008379,178,S3,L2,R3,0,No,66,39240
T1008380,74,S3,L1,R2,0,No,74,44790
T1008381,330,S4,L2,R1,0,No,78,42384
T1008382,93,S1,L1,R4,0,No,53,34458
T1008383,354,S4,L2,R1,0,No,113,68835
T1008384,197,S2,L5,R1,0,No,39,20184
T1008385,221,S1,L1,R2,0,No,70,42642
T1008386,70,S1,L1,R3,0,No,77,43371
T1008387,195,S4,L1,R1,0,No,98,47481
T1008388,176,S4,L2,R3,0,No,97,59880
T1008389,196,S1,L1,R3,0,No,47,32268
T1008390,339,S4,L2,R1,0,No,99,53547
T1008391,254,S4,L1,R1,0,No,82,46974
T1008392,179,S1,L1,R2,0,No,64,39342
T1008393,59,S1,L3,R1,0,No,47,25701
T1008394,201,S4,L1,R1,0,No,95,46707
T1008395,56,S2,L5,R3,0,No,43,25548
T1008396,225,S1,L1,R1,0,No,28,17055
T1008397,253,S4,L2,R1,0,No,50,27636
T1008398,322,S2,L3,R4,0,No,33,21438
T1008399,82,S4,L2,R1,0,No,93,46947
T1008400,343,S1,L1,R2,0,No,46,29718
T1008401,198,S4,L2,R3,0,No,41,25428
T1008402,324,S1,L2,R3,0,No,37,27846
T1008403,18,S4,L1,R1,0,No,61,32181
T1008404,356,S3,L3,R1,0,No,44,21639
T1008405,330,S4,L2,R1,0,No,67,36972
T1008406,217,S4,L1,R1,0,No,45,24267
T1008407,60,S1,L5,R2,0,No,24,14070
T1008408,102,S4,L2,R1,0,No,64,36339
T1008409,130,S1,L1,R3,0,No,51,31056
T1008410,139,S4,L2,R2,0,No,106,63939
T1008411,110,S2,L3,R3,0,No,50,32628
T1008412,67,S2,L5,R1,0,No,13,7665
T1008413,318,S1,L3,R2,0,No,35,20139
T1008414,161,S1,L1,R3,0,No,39,27477
T1008415,49,S4,L1,R2,0,No,70,37323
T1008416,6,S4,L1,R1,0,No,32,17376
T1008417,300,S2,L5,R2,0,No,56,29397
T1008418,242,S4,L1,R1,0,No,52,26073
T1008419,319,S3,L1,R2,0,No,47,28599
T1008420,41,S1,L1,R2,0,No,48,30921
T1008421,57,S4,L1,R1,0,No,74,36378
T1008422,348,S3,L1,R1,0,No,53,29508
T1008423,196,S1,L1,R3,0,No,45,31566
T1008424,38,S1,L3,R2,0,No,50,31698
T1008425,94,S4,L2,R2,0,No,84,50220
T1008426,223,S2,L5,R2,0,No,21,12969
T1008427,252,S3,L2,R1,0,No,51,32700
T1008428,281,S1,L4,R1,0,No,39,18849
T1008429,173,S4,L2,R1,0,No,121,73308
T1008430,25,S1,L3,R1,0,No,57,30351
T1008431,235,S1,L1,R3,0,No,40,26901
T1008432,118,S2,L1,R4,0,No,50,33726
T1008433,240,S3,L2,R3,0,No,69,43092
T1008434,88,S2,L5,R2,0,No,45,28623
T1008435,125,S4,L2,R1,0,No,70,38094
T1008436,87,S4,L2,R3,0,No,59,39012
T1008437,27,S1,L3,R3,0,No,29,20001
T1008438,45,S3,L1,R1,0,No,32,18720
T1008439,180,S1,L3,R2,0,No,42,26439
T1008440,176,S4,L2,R3,0,No,70,43143
T1008441,39,S4,L1,R1,0,No,68,34596
T1008442,186,S2,L5,R2,0,No,22,14577
T1008443,332,S2,L5,R1,0,No,23,13149
T1008444,260,S1,L1,R4,0,No,46,28245
T1008445,257,S1,L3,R1,0,No,35,20580
T1008446,33,S4,L2,R4,0,No,50,31659
T1008447,148,S1,L1,R2,0,No,39,25020
T1008448,273,S2,L3,R4,0,No,30,21510
T1008449,316,S4,L2,R1,0,No,74,43869
T1008450,12,S1,L3,R2,0,No,21,12123
T1008451,329,S4,L2,R3,0,No,80,49596
T1008452,215,S3,L2,R1,0,No,63,39234
T1008453,70,S1,L1,R3,0,No,64,36831
T1008454,162,S4,L1,R2,0,No,52,29316
T1008455,299,S1,L1,R3,0,No,42,28563
T1008456,194,S1,L1,R2,0,No,44,26340
T1008457,251,S2,L3,R1,0,No,26,17412
T1008458,184,S1,L2,R2,0,No,65,45531
T1008459,288,S3,L2,R3,0,No,83,50814
T1008460,59,S1,L3,R1,0,No,31,17514
T1008461,80,S1,L1,R1,0,No,43,23469
T1008462,210,S1,L5,R1,0,No,36,19461
T1008463,296,S1,L1,R1,0,No,56,33981
T1008464,64,S3,L1,R2,0,No,67,42561
T1008465,86,S1,L1,R4,0,No,37,23871
T1008466,347,S1,L1,R1,0,No,51,31245
T1008467,245,S4,L1,R2,0,No,89,51567
T1008468,175,S4,L2,R1,0,No,104,53649
T1008469,138,S1,L1,R1,0,No,30,17898
T1008470,81,S3,L2,R1,0,No,56,36819
T1008471,116,S2,L3,R3,0,No,46,30600
T1008472,150,S4,L2,R1,0,No,66,35829
T1008473,66,S3,L3,R3,0,No,52,27405
T1008474,244,S2,L5,R4,0,No,23,12975
T1008475,47,S4,L2,R2,0,No,72,41148
T1008476,264,S3,L1,R3,0,No,45,26478
T1008477,294,S4,L2,R2,0,No,70,38115
T1008478,224,S1,L2,R2,0,No,61,40653
T1008479,298,S4,L1,R1,0,No,145,63576
T1008480,111,S1,L1,R2,0,No,36,22260
T1008481,62,S2,L5,R1,0,No,39,22932
T1008482,151,S1,L3,R2,0,No,47,28746
T1008483,52,S1,L1,R3,0,No,33,19977
T1008484,241,S1,L1,R4,0,No,63,41640
T1008485,158,S4,L2,R2,0,No,96,47949
T1008486,79,S2,L5,R4,0,No,32,19689
T1008487,344,S1,L5,R1,0,No,49,23814
T1008488,137,S4,L1,R1,0,No,60,32157
T1008489,216,S2,L5,R1,0,No,32,17724
T1008490,43,S1,L1,R2,0,No,39,25302
T1008491,197,S2,L5,R1,0,No,12,7017
T1008492,96,S3,L1,R3,0,No,41,24339
T1008493,266,S1,L1,R4,0,No,44,27765
T1008494,317,S3,L1,R1,0,No,56,28500
T1008495,113,S2,L3,R3,0,No,47,32187
T1008496,306,S1,L3,R2,0,No,47,29733
T1008497,123,S4,L2,R3,0,No,57,38850
T1008498,90,S1,L1,R3,0,No,36,21090
T1008499,282,S1,L2,R2,0,No,62,49518
T1008500,232,S1,L1,R4,0,No,56,35835
T1008501,135,S1,L1,R4,0,No,54,36792
T1008502,157,S4,L2,R1,0,No,98,52101
T1008503,353,S1,L3,R3,0,No,27,17352
T1008504,335,S1,L1,R3,0,No,44,26739
T1008505,100,S1,L1,R2,0,No,63,40401
T1008506,185,S1,L1,R3,0,No,43,27690
T1008507,307,S1,L5,R2,0,No,21,10545
T1008508,159,S2,L1,R3,0,No,48,34482
T1008509,323,S1,L4,R1,0,No,57,31701
T1008510,295,S1,L1,R1,0,No,60,42897
T1008511,103,S1,L3,R3,0,No,36,20463
T1008512,283,S4,L1,R1,0,No,42,21039
T1008513,112,S1,L1,R3,0,No,44,26544
T1008514,31,S1,L5,R2,0,No,32,16470
T1008515,128,S1,L2,R2,0,No,49,32862
T1008516,267,S4,L2,R1,0,No,62,37719
T1008517,32,S1,L1,R2,0,No,64,43227
T1008518,37,S1,L3,R3,0,No,43,28680
T1008519,207,S1,L1,R3,0,No,63,43254
T1008520,354,S4,L2,R1,0,No,107,68424
T1008521,174,S1,L1,R4,0,No,37,24672
T1008522,231,S4,L2,R3,0,No,61,33906
T1008523,152,S2,L1,R1,0,No,44,30702
T1008524,72,S1,L2,R3,0,No,51,33987
T1008525,189,S2,L3,R3,0,No,46,32016
T1008526,5,S1,L1,R3,0,No,58,33804
T1008527,149,S2,L3,R2,0,No,30,19149
T1008528,293,S2,L4,R2,0,No,22,12654
T1008529,285,S1,L3,R3,0,No,42,25119
T1008530,91,S3,L1,R1,0,No,67,39591
T1008531,340,S4,L2,R3,0,No,65,39375
T1008532,209,S1,L1,R1,0,No,25,15168
T1008533,339,S4,L2,R1,0,No,84,45462
T1008534,117,S1,L1,R3,0,No,38,24618
T1008535,179,S1,L1,R2,0,No,95,57099
T1008536,286,S4,L2,R4,0,Yes,123,71139
T1008537,75,S3,L2,R3,0,No,68,45096
T1008538,190,S3,L3,R1,0,No,57,28608
T1008539,301,S1,L3,R2,0,No,44,25485
T1008540,277,S1,L3,R1,0,No,31,16242
T1008541,362,S1,L3,R3,0,No,36,20145
T1008542,359,S2,L3,R2,0,No,44,30453
T1008543,287,S1,L4,R1,0,No,35,17688
